"","CAND_ID","CAND_ELECTION_YR","CMTE_ID","LINKAGE_ID"
"2452","H2TX13117",2022,"C00778886",240892
"2453","H2TX14149",2022,"C00502229",235214
"2454","H2TX14198",2022,"C00776849",240481
"2455","H2TX14206",2022,"C00776914",240502
"2456","H2TX14214",2022,"C00781765",241495
"2457","H2TX15112",2022,"C00787614",241794
"2458","H2TX15120",2022,"C00791749",242166
"2459","H2TX15138",2022,"C00791871",242167
"2460","H2TX15146",2022,"C00792275",242188
"2461","H2TX15153",2022,"C00793042",242276
"2462","H2TX15179",2022,"C00796011",242594
"2463","H2TX15187",2022,"C00796169",242595
"2464","H2TX15195",2022,"C00797183",242681
"2465","H2TX15203",2022,"C00797217",242682
"2466","H2TX15211",2022,"C00798736",242889
"2467","H2TX15237",2022,"C00801407",243207
"2468","H2TX16250",2022,"C00794859",242434
"2469","H2TX16268",2022,"C00795393",242490
"2470","H2TX17084",2022,"C00775403",240352
"2471","H2TX17092",2022,"C00797514",242731
"2472","H2TX17100",2022,"C00798256",242825
"2473","H2TX18165",2022,"C00762047",238873
"2474","H2TX18173",2022,"C00772822",240172
"2475","H2TX18181",2022,"C00788216",241864
"2476","H2TX18207",2022,"C00792614",242228
"2477","H2TX18215",2022,"C00803072",243388
"2478","H2TX19072",2022,"C00798397",242838
"2479","H2TX20070",2022,"C00779777",240873
"2480","H2TX20096",2022,"C00792515",242557
"2481","H2TX21128",2022,"C00778589",240722
"2482","H2TX21136",2022,"C00780130",240893
"2483","H2TX21144",2022,"C00780338",240982
"2484","H2TX21151",2022,"C00785386",241608
"2485","H2TX21169",2022,"C00788570",241866
"2486","H2TX21177",2022,"C00791277",242115
"2487","H2TX21185",2022,"C00794677",242435
"2488","H2TX21201",2022,"C00796771",242646
"2489","H2TX22134",2022,"C00745356",238944
"2490","H2TX22142",2022,"C00764670",238323
"2491","H2TX22159",2022,"C00766261",239310
"2492","H2TX22167",2022,"C00766642",239347
"2493","H2TX22175",2022,"C00791798",242168
"2494","H2TX22183",2022,"C00797399",242701
"2495","H2TX22191",2022,"C00799908",243067
"2496","H2TX23082",2022,"C00371302",234869
"2497","H2TX23132",2022,"C00780023",240894
"2498","H2TX23140",2022,"C00807966",243996
"2499","H2TX23157",2022,"C00798843",242912
"2500","H2TX23165",2022,"C00799601",242995
"2501","H2TX24148",2022,"C00783688",241379
"2502","H2TX24155",2022,"C00784967",241548
"2503","H2TX24163",2022,"C00794917",242449
"2504","H2TX24171",2022,"C00801480",243208
"2505","H2TX25301",2022,"C00769349",239706
"2506","H2TX25319",2022,"C00800391",243068
"2507","H2TX26093",2022,"C00372532",234825
"2508","H2TX26176",2022,"C00787069",241755
"2509","H2TX26184",2022,"C00790584",242020
"2510","H2TX26192",2022,"C00798801",242905
"2511","H2TX26200",2022,"C00794297",242491
"2512","H2TX26218",2022,"C00796482",242619
"2513","H2TX27190",2022,"C00513531",235582
"2514","H2TX27273",2022,"C00794578",242421
"2515","H2TX27281",2022,"C00797613",242732
"2516","H2TX27299",2022,"C00799106",242955
"2517","H2TX27307",2022,"C00799742",243021
"2518","H2TX27315",2022,"C00800706",243140
"2519","H2TX28081",2022,"C00781807",241203
"2520","H2TX28099",2022,"C00790428",241991
"2521","H2TX28107",2022,"C00791244",242097
"2522","H2TX28115",2022,"C00793851",242333
"2523","H2TX28123",2022,"C00794131",242381
"2524","H2TX28131",2022,"C00797092",242663
"2525","H2TX28149",2022,"C00797282",242702
"2526","H2TX28149",2022,"C00775866",245260
"2527","H2TX29121",2022,"C00797308",242683
"2528","H2TX30079",2022,"C00501924",235493
"2529","H2TX30111",2022,"C00764662",238322
"2530","H2TX30129",2022,"C00778423",240693
"2531","H2TX30137",2022,"C00779090",240791
"2532","H2TX30145",2022,"C00792481",242218
"2533","H2TX30152",2022,"C00795245",242492
"2534","H2TX30160",2022,"C00796078",242626
"2535","H2TX30178",2022,"C00795450",242647
"2536","H2TX30186",2022,"C00796805",242648
"2537","H2TX30194",2022,"C00796888",243322
"2538","H2TX30228",2022,"C00798926",242957
"2539","H2TX30236",2022,"C00799585",242997
"2540","H2TX30244",2022,"C00803783",243475
"2541","H2TX30251",2022,"C00805507",243698
"2542","H2TX30269",2022,"C00797431",243921
"2543","H2TX31044",2022,"C00371203",234868
"2544","H2TX31143",2022,"C00783795",241394
"2545","H2TX31150",2022,"C00785048",241549
"2546","H2TX31168",2022,"C00786863",241746
"2547","H2TX31176",2022,"C00787366",241779
"2548","H2TX32083",2022,"C00766287",239322
"2549","H2TX32091",2022,"C00767509",239447
"2550","H2TX32109",2022,"C00778373",240685
"2551","H2TX32117",2022,"C00783431",241322
"2552","H2TX32125",2022,"C00788547",241855
"2553","H2TX32133",2022,"C00789347",241905
"2554","H2TX32141",2022,"C00792903",242264
"2555","H2TX32158",2022,"C00795914",242571
"2556","H2TX32166",2022,"C00796383",242604
"2557","H2TX32182",2022,"C00798587",243922
"2558","H2TX33040",2022,"C00498121",235490
"2559","H2TX33073",2022,"C00506832",234742
"2560","H2TX33230",2022,"C00793257",242302
"2561","H2TX34105",2022,"C00765511",239255
"2562","H2TX34105",2022,"C00777763",240608
"2563","H2TX34113",2022,"C00768994",239638
"2564","H2TX34113",2022,"C00773804",244258
"2565","H2TX34121",2022,"C00781625",241144
"2566","H2TX34139",2022,"C00782243",241178
"2567","H2TX34147",2022,"C00783126",241323
"2568","H2TX34154",2022,"C00783290",241341
"2569","H2TX34162",2022,"C00783894",241425
"2570","H2TX34170",2022,"C00789271",241912
"2571","H2TX34188",2022,"C00790766",242334
"2572","H2TX34196",2022,"C00795310",242493
"2573","H2TX34204",2022,"C00796599",242627
"2574","H2TX34212",2022,"C00804385",243923
"2575","H2TX34220",2022,"C00797472",243924
"2576","H2TX34238",2022,"C00811901",244472
"2577","H2TX35011",2022,"C00497933",235545
"2578","H2TX35102",2022,"C00765792",239275
"2579","H2TX35128",2022,"C00781948",241149
"2580","H2TX35136",2022,"C00793273",242303
"2581","H2TX35144",2022,"C00791897",242450
"2582","H2TX35151",2022,"C00794941",242463
"2583","H2TX35169",2022,"C00796193",242605
"2584","H2TX35177",2022,"C00798173",242815
"2585","H2TX35185",2022,"C00797605",242840
"2586","H2TX35193",2022,"C00798629",242876
"2587","H2TX35201",2022,"C00800417",243094
"2588","H2TX35219",2022,"C00802454",243312
"2589","H2TX35227",2022,"C00803551",243457
"2590","H2TX35243",2022,"C00795138",243925
"2591","H2TX36142",2022,"C00792499",243195
"2592","H2TX37017",2022,"C00737999",239088
"2593","H2TX37025",2022,"C00762336",238110
"2594","H2TX37033",2022,"C00784702",241508
"2595","H2TX37041",2022,"C00792556",242229
"2596","H2TX37058",2022,"C00792937",242267
"2597","H2TX37066",2022,"C00794230",242391
"2598","H2TX37074",2022,"C00797423",242684
"2599","H2TX38015",2022,"C00797415",242685
"2600","H2TX38023",2022,"C00797258",242713
"2601","H2TX38049",2022,"C00797753",242734
"2602","H2TX38056",2022,"C00797928",242778
"2603","H2TX38064",2022,"C00796151",242998
"2604","H2TX38072",2022,"C00798223",243338
"2605","H2TX38080",2022,"C00796730",243926
"2606","H2TX38098",2022,"C00818799",245427
"2607","H2TX66016",2022,"C00798199",242816
"2608","H2UT01250",2022,"C00795492",242506
"2609","H2UT01268",2022,"C00795906",242572
"2610","H2UT01276",2022,"C00803999",243476
"2611","H2UT01292",2022,"C00809244",244085
"2612","H2UT01300",2022,"C00810192",244246
"2613","H2UT02324",2022,"C00506931",235263
"2614","H2UT02431",2022,"C00765602",239261
"2615","H2UT02456",2022,"C00796607",242637
"2616","H2UT02472",2022,"C00714311",244406
"2617","H2UT02472",2022,"C00805515",243699
"2618","H2UT02480",2022,"C00806299",244062
"2619","H2UT02498",2022,"C00801142",244550
"2620","H2UT02498",2022,"C00770628",245861
"2621","H2UT03256",2022,"C00786343",241704
"2622","H2UT03264",2022,"C00792572",242219
"2623","H2UT03280",2022,"C00809996",244201
"2624","H2UT03298",2022,"C00810705",244803
"2625","H2UT03306",2022,"C00810044",244284
"2626","H2UT04072",2022,"C00786798",241919
"2627","H2UT04080",2022,"C00791053",242078
"2628","H2UT04106",2022,"C00809376",244259
"2629","H2VA01082",2022,"C00774836",240332
"2630","H2VA01108",2022,"C00792564",242220
"2631","H2VA01124",2022,"C00809145",244116
"2632","H2VA02056",2022,"C00776211",240430
"2633","H2VA02064",2022,"C00775890",245499
"2634","H2VA02064",2022,"C00776120",240399
"2635","H2VA02072",2022,"C00780544",240949
"2636","H2VA02080",2022,"C00799262",242958
"2637","H2VA03070",2022,"C00795526",242507
"2638","H2VA03088",2022,"C00797902",242752
"2639","H2VA03096",2022,"C00800771",243118
"2640","H2VA04128",2022,"C00788158",241868
"2641","H2VA04136",2022,"C00796490",242620
"2642","H2VA04144",2022,"C00811133",244384
"2643","H2VA04151",2022,"C00830133",246114
"2644","H2VA04169",2022,"C00829994",246097
"2645","H2VA04185",2022,"C00830273",246120
"2646","H2VA05075",2022,"C00773838",240207
"2647","H2VA05083",2022,"C00781062",241007
"2648","H2VA05091",2022,"C00784785",241509
"2649","H2VA05109",2022,"C00791764",242169
"2650","H2VA05117",2022,"C00793414",242304
"2651","H2VA05125",2022,"C00802637",243313
"2652","H2VA05133",2022,"C00802652",243314
"2653","H2VA06206",2022,"C00798942",242933
"2654","H2VA06214",2022,"C00814723",244848
"2655","H2VA07147",2022,"C00777862",240628
"2656","H2VA07154",2022,"C00774877",240312
"2657","H2VA07162",2022,"C00784298",241469
"2658","H2VA07170",2022,"C00791574",242139
"2659","H2VA07196",2022,"C00793505",242305
"2660","H2VA07204",2022,"C00792945",242382
"2661","H2VA07212",2022,"C00797498",242715
"2662","H2VA07246",2022,"C00800151",243070
"2663","H2VA07253",2022,"C00799577",242999
"2664","H2VA07261",2022,"C00773200",245325
"2665","H2VA07261",2022,"C00799684",243000
"2666","H2VA07261",2022,"C00775908",245500
"2667","H2VA07279",2022,"C00802074",243238
"2668","H2VA07287",2022,"C00805168",243657
"2669","H2VA08145",2022,"C00780213",241560
"2670","H2VA08152",2022,"C00803569",243436
"2671","H2VA08160",2022,"C00806661",243842
"2672","H2VA08178",2022,"C00812396",244537
"2673","H2VA08186",2022,"C00813428",244680
"2674","H2VA09085",2022,"C00799791",244591
"2675","H2VA10141",2022,"C00775668",240380
"2676","H2VA10158",2022,"C00777888",240609
"2677","H2VA10166",2022,"C00778944",240752
"2678","H2VA10174",2022,"C00780825",240983
"2679","H2VA10182",2022,"C00784629",241496
"2680","H2VA10190",2022,"C00786319",241705
"2681","H2VA10216",2022,"C00791962",242860
"2682","H2VA10224",2022,"C00799304",242959
"2683","H2VA10232",2022,"C00800342",243095
"2684","H2VA10240",2022,"C00802488",243295
"2685","H2VA10257",2022,"C00802561",243296
"2686","H2VA10265",2022,"C00803775",243459
"2687","H2VA10273",2022,"C00804237",243524
"2688","H2VA10281",2022,"C00812065",244498
"2689","H2VA11198",2022,"C00768655",239984
"2690","H2VA11206",2022,"C00789420",241913
"2691","H2VA11214",2022,"C00794735",242436
"2692","H2VA11214",2022,"C00793232",242283
"2693","H2VA11222",2022,"C00799734",243023
"2694","H2VA11230",2022,"C00800540",243096
"2695","H2VA11248",2022,"C00801225",243171
"2696","H2VA11255",2022,"C00804781",243593
"2697","H2VI00082",2022,"C00528182",235583
"2698","H2VT00144",2022,"C00800730",243119
"2699","H2VT01068",2022,"C00796516",242628
"2700","H2VT01076",2022,"C00797175",242686
"2701","H2VT01084",2022,"C00801266",243183
"2702","H2VT01092",2022,"C00809111",244117
"2703","H2VT01100",2022,"C00812008",244499
"2704","H2VT01118",2022,"C00813725",244721
"2705","H2WA01245",2022,"C00797050",242664
"2706","H2WA01252",2022,"C00789644",243367
"2707","H2WA02177",2022,"C00815332",244890
"2708","H2WA02219",2022,"C00781658",241099
"2709","H2WA02227",2022,"C00790626",242021
"2710","H2WA03100",2022,"C00771394",240032
"2711","H2WA03118",2022,"C00769570",239746
"2712","H2WA03126",2022,"C00770008",239814
"2713","H2WA03134",2022,"C00771436",240033
"2714","H2WA03142",2022,"C00772608",240173
"2715","H2WA03167",2022,"C00779801",240858
"2716","H2WA03175",2022,"C00790832",242042
"2717","H2WA03183",2022,"C00791442",242116
"2718","H2WA03191",2022,"C00797225",242687
"2719","H2WA03209",2022,"C00799114",242934
"2720","H2WA03217",2022,"C00806174",243776
"2721","H2WA04157",2022,"C00771154",239985
"2722","H2WA04165",2022,"C00773101",240191
"2723","H2WA04173",2022,"C00777490",240573
"2724","H2WA04181",2022,"C00790204",241992
"2725","H2WA04199",2022,"C00791491",242117
"2726","H2WA05097",2022,"C00791236",242091
"2727","H2WA05105",2022,"C00792762",242248
"2728","H2WA05113",2022,"C00816850",245048
"2729","H2WA06129",2022,"C00514893",235590
"2730","H2WA06160",2022,"C00774448",240297
"2731","H2WA06178",2022,"C00797167",244145
"2732","H2WA07119",2022,"C00799387",243001
"2733","H2WA07127",2022,"C00818708",245261
"2734","H2WA07135",2022,"C00815829",245291
"2735","H2WA08166",2022,"C00700161",236509
"2736","H2WA08182",2022,"C00775916",245704
"2737","H2WA08182",2022,"C00780049",240903
"2738","H2WA08190",2022,"C00783449",241931
"2739","H2WA08208",2022,"C00795757",242558
"2740","H2WA08216",2022,"C00808766",244219
"2741","H2WA08224",2022,"C00815076",244871
"2742","H2WA09115",2022,"C00769588",239747
"2743","H2WA09123",2022,"C00774000",240223
"2744","H2WA09131",2022,"C00780486",240950
"2745","H2WA09149",2022,"C00813576",244722
"2746","H2WA09149",2022,"C00803031",243410
"2747","H2WA09156",2022,"C00789875",241944
"2748","H2WA09198",2022,"C00820597",245461
"2749","H2WA10063",2022,"C00794362",242397
"2750","H2WA14016",2022,"C00786541",241706
"2751","H2WI01100",2022,"C00784587",241477
"2752","H2WI01126",2022,"C00795286",242508
"2753","H2WI02124",2022,"C00502179",235213
"2754","H2WI02173",2022,"C00788083",241819
"2755","H2WI02181",2022,"C00811729",244473
"2756","H2WI03098",2022,"C00784736",241510
"2757","H2WI03122",2022,"C00790543",242022
"2758","H2WI03130",2022,"C00791475",242118
"2759","H2WI03148",2022,"C00793786",242335
"2760","H2WI03155",2022,"C00794958",242464
"2761","H2WI04070",2022,"C00814830",244855
"2762","H2WI05267",2022,"C00790238",241993
"2763","H2WI05275",2022,"C00790261",242023
"2764","H2WI06067",2022,"C00779181",240792
"2765","H2WI06075",2022,"C00814889",244864
"2766","H2WI07099",2022,"C00795922",242573
"2767","H2WI07115",2022,"C00814293",244804
"2768","H2WI07123",2022,"C00817965",245474
"2769","H2WI08063",2022,"C00766477",239348
"2770","H2WI08089",2022,"C00818500",245206
"2771","H2WI08097",2022,"C00821223",245502
"2772","H2WV01102",2022,"C00775155",240333
"2773","H2WV01110",2022,"C00786673",241858
"2774","H2WV01128",2022,"C00788042",241820
"2775","H2WV01136",2022,"C00801811",243224
"2776","H2WV02175",2022,"C00799973",243043
"2777","H2WV02183",2022,"C00800870",243141
"2778","H2WV02191",2022,"C00803262",243411
"2779","H2WV02209",2022,"C00812016",244500
"2780","H2WV04023",2022,"C00762948",239005
"2781","H2WY00158",2022,"C00766832",239377
"2782","H2WY00166",2022,"C00788943",241887
"2783","H2WY01016",2022,"C00766857",239378
"2784","H2WY01024",2022,"C00772715",240174
"2785","H2WY01024",2022,"C00772723",240175
"2786","H2WY01032",2022,"C00771071",239986
"2787","H2WY01040",2022,"C00780775",241478
"2788","H2WY01057",2022,"C00800680",243142
"2789","H2WY01073",2022,"C00816546",245035
"2790","H2WY01081",2022,"C00828020",245918
"2791","H2WY29017",2022,"C00785253",241588
"2792","H3HI02142",2022,"C00819797",245373
"2793","H4AL06098",2022,"C00551374",235402
"2794","H4AR02141",2022,"C00551275",235244
"2795","H4AR04048",2022,"C00548180",235513
"2796","H4AS00036",2022,"C00393041",234850
"2797","H4AZ06045",2022,"C00540617",235377
"2798","H4AZ06045",2022,"C00558262",235418
"2799","H4AZ06045",2022,"C00773218",245557
"2800","H4AZ07043",2022,"C00558627",235419
"2801","H4CA11081",2022,"C00398644",234735
"2802","H4CA12055",2022,"C00503185",235312
"2803","H4CA16049",2022,"C00289603",234804
"2804","H4CA20082",2022,"C00391029",234837
"2805","H4CA23011",2022,"C00167585",234816
"2806","H4CA30123",2022,"C00581058",235292
"2807","H4CA33119",2022,"C00556506",235572
"2808","H4CA35031",2022,"C00557652",235568
"2809","H4CO04090",2022,"C00573378",235505
"2810","H4DC00092",2022,"C00809319",246070
"2811","H4FL15155",2022,"C00801787",243225
"2812","H4FL15155",2022,"C00718650",238033
"2813","H4FL20023",2022,"C00385773",234853
"2814","H4FL21054",2022,"C00771733",241830
"2815","H4GA01039",2022,"C00543967",235273
"2816","H4GA02078",2022,"C00560359",235301
"2817","H4GA10071",2022,"C00544684",235566
"2818","H4GA11061",2022,"C00543892",235547
"2819","H4GA12051",2022,"C00803486",244839
"2820","H4GA12051",2022,"C00606970",235761
"2821","H4HI01183",2022,"C00668947",236250
"2822","H4ID02063",2022,"C00790287",242003
"2823","H4IL07037",2022,"C00172619",234932
"2824","H4IL12060",2022,"C00546499",235454
"2825","H4KY06163",2022,"C00793307",243356
"2826","H4KY06163",2022,"C00710152",237311
"2827","H4LA01147",2022,"C00760926",245247
"2828","H4LA06153",2022,"C00558486",235233
"2829","H4MA01059",2022,"C00565085",235593
"2830","H4MA01059",2022,"C00702290",236810
"2831","H4MA03022",2022,"C00285171",234795
"2832","H4MA05084",2022,"C00541888",235288
"2833","H4MA06090",2022,"C00547240",235305
"2834","H4ME02234",2022,"C00775296",245485
"2835","H4ME02234",2022,"C00788968",241888
"2836","H4MI04126",2022,"C00561530",235484
"2837","H4MI07103",2022,"C00390724",234833
"2838","H4MI07103",2022,"C00577973",235469
"2839","H4MI09109",2022,"C00802884",243340
"2840","H4MI12079",2022,"C00558213",235411
"2841","H4MN06087",2022,"C00573444",235604
"2842","H4MN06087",2022,"C00545749",235434
"2843","H4MO05234",2022,"C00395848",234736
"2844","H4MO08162",2022,"C00573436",235603
"2845","H4MO08162",2022,"C00541862",235287
"2846","H4MS02068",2022,"C00279851",234810
"2847","H4MT00050",2022,"C00548289",235621
"2848","H4MT01041",2022,"C00778159",244338
"2849","H4MT01041",2022,"C00798454",245501
"2850","H4NC01046",2022,"C00401190",234705
"2851","H4NC02127",2022,"C00800201",244592
"2852","H4NC05146",2022,"C00386748",234836
"2853","H4NC10047",2022,"C00393629",234854
"2854","H4NC12100",2022,"C00546358",235290
"2855","H4NE01064",2022,"C00395467",234733
"2856","H4NJ01084",2022,"C00558320",235229
"2857","H4NJ01118",2022,"C00728790",237418
"2858","H4NJ01118",2022,"C00771550",240041
"2859","H4NJ09095",2022,"C00404335",234739
"2860","H4NJ12149",2022,"C00558437",235232
"2861","H4NY04075",2022,"C00555813",235515
"2862","H4NY11138",2022,"C00415331",234728
"2863","H4NY11138",2022,"C00398941",234959
"2864","H4NY21079",2022,"C00547893",235404
"2865","H4NY22051",2022,"C00632828",237122
"2866","H4NY22051",2022,"C00702811",237815
"2867","H4NY22051",2022,"C00561183",235973
"2868","H4NY24073",2022,"C00556365",235417
"2869","H4NY27076",2022,"C00401034",234738
"2870","H4OK06056",2022,"C00287912",234802
"2871","H4OR02228",2022,"C00765925",239280
"2872","H4PA13199",2022,"C00543363",235297
"2873","H4PA18131",2022,"C00290064",234805
"2874","H4TX04039",2022,"C00386532",234835
"2875","H4TX09095",2022,"C00578567",235473
"2876","H4TX10028",2022,"C00286500",234799
"2877","H4TX10093",2022,"C00392688",234848
"2878","H4TX10093",2022,"C00573246",235504
"2879","H4TX18054",2022,"C00287904",234801
"2880","H4TX30067",2022,"C00777235",240554
"2881","H4TX37013",2022,"C00827766",245896
"2882","H4VA08224",2022,"C00555888",235516
"2883","H4WA04104",2022,"C00559393",235525
"2884","H4WA04104",2022,"C00699462",236597
"2885","H4WA04104",2022,"C00611400",236437
"2886","H4WA05077",2022,"C00390476",234855
"2887","H4WA09061",2022,"C00566232",235413
"2888","H4WI04183",2022,"C00397505",234737
"2889","H4WI06048",2022,"C00561597",235485
"2890","H4WV02080",2022,"C00568113",235441
"2891","H4WV02080",2022,"C00629949",236831
"2892","H4WV02080",2022,"C00768705",239599
"2893","H6AK00045",2022,"C00012229",234821
"2894","H6AK00243",2022,"C00754390",238531
"2895","H6AL04098",2022,"C00313247",234772
"2896","H6AZ01199",2022,"C00582890",235253
"2897","H6AZ05083",2022,"C00610451",235753
"2898","H6AZ09010",2022,"C00572602",235458
"2899","H6CA01202",2022,"C00780106",240904
"2900","H6CA05195",2022,"C00409219",234707
"2901","H6CA20152",2022,"C00592154",235662
"2902","H6CA22125",2022,"C00420935",234954
"2903","H6CA22125",2022,"C00541011",235459
"2904","H6CA22125",2022,"C00484360",235183
"2905","H6CA24113",2022,"C00308742",234770
"2906","H6CA24303",2022,"C00576041",235462
"2907","H6CA44103",2022,"C00577353",235329
"2908","H6CA44145",2022,"C00592048",235668
"2909","H6CA46116",2022,"C00578302",235306
"2910","H6CO01141",2022,"C00311639",234791
"2911","H6CO05159",2022,"C00420745",234952
"2912","H6CO07023",2022,"C00410639",234712
"2913","H6DE00206",2022,"C00590778",235637
"2914","H6FL01119",2022,"C00612432",235774
"2915","H6FL01143",2022,"C00565366",235350
"2916","H6FL02208",2022,"C00582304",235237
"2917","H6FL04105",2022,"C00615294",235726
"2918","H6FL05193",2022,"C00805184",243660
"2919","H6FL07140",2022,"C00620443",236743
"2920","H6FL08213",2022,"C00424713",234966
"2921","H6FL09070",2022,"C00408534",234706
"2922","H6FL09179",2022,"C00581074",235291
"2923","H6FL09187",2022,"C00581926",235343
"2924","H6FL11126",2022,"C00410761",234714
"2925","H6FL11217",2022,"C00802645",243341
"2926","H6FL13148",2022,"C00412759",234721
"2927","H6FL13148",2022,"C00466466",235114
"2928","H6FL13189",2022,"C00575233",235286
"2929","H6FL13197",2022,"C00591388",235666
"2930","H6FL13205",2022,"C00590067",235660
"2931","H6FL14112",2022,"C00744698",238422
"2932","H6FL18097",2022,"C00632257",235805
"2933","H6GA03113",2022,"C00607838",235773
"2934","H6GA04129",2022,"C00418293",234938
"2935","H6GA09243",2022,"C00611848",237227
"2936","H6GA09243",2022,"C00774778",244805
"2937","H6GA09243",2022,"C00739680",237536
"2938","H6IL08147",2022,"C00575092",235618
"2939","H6IL18088",2022,"C00575050",235617
"2940","H6IN03229",2022,"C00577999",235470
"2941","H6IN09119",2022,"C00803866",243494
"2942","H6IN09143",2022,"C00800649",243143
"2943","H6IN09176",2022,"C00590463",235656
"2944","H6KY01110",2022,"C00588764",235675
"2945","H6KY03124",2022,"C00419630",234950
"2946","H6LA03148",2022,"C00617662",236649
"2947","H6LA04138",2022,"C00608695",235707
"2948","H6MD03292",2022,"C00415182",234727
"2949","H6MD04209",2022,"C00574640",235609
"2950","H6MD05222",2022,"C00816793",245050
"2951","H6MD07020",2022,"C00726372",237811
"2952","H6MD08457",2022,"C00575126",235284
"2953","H6MD08549",2022,"C00653196",236539
"2954","H6MI01226",2022,"C00614214",235741
"2955","H6MI04113",2022,"C00200584",234924
"2956","H6MI04113",2022,"C00658880",236553
"2957","H6MN02131",2022,"C00575209",235285
"2958","H6MN06165",2022,"C00608422",235749
"2959","H6MO05189",2022,"C00821033",245493
"2960","H6MS01131",2022,"C00573980",235607
"2961","H6NC03161",2022,"C00809137",244087
"2962","H6NC04037",2022,"C00195628",234923
"2963","H6NC09184",2022,"C00590307",235663
"2964","H6NE02125",2022,"C00575167",235327
"2965","H6NE03115",2022,"C00412890",234723
"2966","H6NJ05171",2022,"C00573949",235564
"2967","H6NJ08118",2022,"C00313510",234773
"2968","H6NJ13191",2022,"C00410753",234713
"2969","H6NV04020",2022,"C00655613",236253
"2970","H6NY03247",2022,"C00607200",235756
"2971","H6NY18161",2022,"C00587782",235673
"2972","H6OH04082",2022,"C00484360",235186
"2973","H6OH04082",2022,"C00416594",234958
"2974","H6OH08315",2022,"C00600718",235699
"2975","H6OK03165",2022,"C00813014",244638
"2976","H6OK04114",2022,"C00606764",235738
"2977","H6OR03064",2022,"C00415992",234951
"2978","H6OR03064",2022,"C00307314",234786
"2979","H6OR04047",2022,"C00215905",234766
"2980","H6PA02171",2022,"C00591065",235661
"2981","H6PA08277",2022,"C00607416",235766
"2982","H6PA11073",2022,"C00807750",244593
"2983","H6PA16320",2022,"C00599464",235693
"2984","H6TN09068",2022,"C00422980",234944
"2985","H6TX02079",2022,"C00553859",235478
"2986","H6TX08100",2022,"C00311043",234789
"2987","H6TX08100",2022,"C00531285",235460
"2988","H6TX12060",2022,"C00310532",234785
"2989","H6TX15162",2022,"C00592659",235648
"2990","H6TX15220",2022,"C00596882",235680
"2991","H6TX19099",2022,"C00588657",235629
"2992","H6TX24149",2022,"C00787390",241788
"2993","H6TX29072",2022,"C00798249",242829
"2994","H6TX29080",2022,"C00660100",235815
"2995","H6VA01117",2022,"C00256925",234913
"2996","H6VA04061",2022,"C00610964",235765
"2997","H6VT00160",2022,"C00413179",234725
"2998","H6WA07458",2022,"C00605592",235682
"2999","H6WA09025",2022,"C00304709",234790
"3000","H6WI03099",2022,"C00312017",234771
"3001","H6WI08155",2022,"C00610212",235714
"3002","H6WI08171",2022,"C00823633",245660
"3003","H6WV03117",2022,"C00803296",243416
"3004","H6WY00159",2022,"C00607556",235770
"3005","H8AL02171",2022,"C00720375",238142
"3006","H8AL04086",2022,"C00729764",237600
"3007","H8AL04086",2022,"C00802025",244361
"3008","H8AR03090",2022,"C00808907",244088
"3009","H8AZ01104",2022,"C00651042",236925
"3010","H8AZ04165",2022,"C00672154",236628
"3011","H8AZ05154",2022,"C00640938",236884
"3012","H8AZ08083",2022,"C00649897",236868
"3013","H8AZ08158",2022,"C00663914",236245
"3014","H8AZ09040",2022,"C00657304",236303
"3015","H8CA01109",2022,"C00326363",234776
"3016","H8CA04152",2022,"C00446815",235023
"3017","H8CA05035",2022,"C00213512",234763
"3018","H8CA05035",2022,"C00492421",235149
"3019","H8CA05183",2022,"C00780098",240905
"3020","H8CA05183",2022,"C00662486",236953
"3021","H8CA05183",2022,"C00749176",237132
"3022","H8CA09060",2022,"C00331769",234898
"3023","H8CA10126",2022,"C00639146",236994
"3024","H8CA10167",2022,"C00648956",236729
"3025","H8CA12098",2022,"C00258475",234908
"3026","H8CA12171",2022,"C00443705",234969
"3027","H8CA12262",2022,"C00670463",236624
"3028","H8CA17105",2022,"C00737163",237231
"3029","H8CA20059",2022,"C00370056",234859
"3030","H8CA20059",2022,"C00398750",237561
"3031","H8CA20059",2022,"C00544031",235319
"3032","H8CA29100",2022,"C00697391",235933
"3033","H8CA34068",2022,"C00334706",234896
"3034","H8CA34266",2022,"C00629659",237104
"3035","H8CA39190",2022,"C00698357",237027
"3036","H8CA39240",2022,"C00702464",238414
"3037","H8CA39240",2022,"C00665638",236267
"3038","H8CA41170",2022,"C00719070",238810
"3039","H8CA45130",2022,"C00636571",236523
"3040","H8CA45189",2022,"C00650911",235840
"3041","H8CA47078",2022,"C00734871",237939
"3042","H8CA48035",2022,"C00633982",236330
"3043","H8CA49058",2022,"C00682021",236998
"3044","H8CA49058",2022,"C00706002",236365
"3045","H8CA49058",2022,"C00634253",236763
"3046","H8CA49074",2022,"C00719559",237910
"3047","H8CA49108",2022,"C00773432",245328
"3048","H8CA49108",2022,"C00775064",245566
"3049","H8CA49108",2022,"C00702498",238264
"3050","H8CA49108",2022,"C00666859",236960
"3051","H8CO02160",2022,"C00648253",236413
"3052","H8CO03234",2022,"C00670943",236079
"3053","H8CO05171",2022,"C00743260",237167
"3054","H8CO05171",2022,"C00786236",241685
"3055","H8CO06229",2022,"C00637363",236047
"3056","H8CO07045",2022,"C00637215",236318
"3057","H8CT01046",2022,"C00330142",234890
