"","DRA.Office","ID","State","Dem.2020.Pres.%","Rep.2020.Pres.%","2020.White.%","Dem-Rep.2020"
"61","Representative","34","CA",0.809467413574618,0.167035778154127,0.109040061027275,0.642431635420491
"62","Representative","35","CA",0.628930610813358,0.349302381656967,0.148979653408785,0.279628229156391
"63","Representative","36","CA",0.710265752301124,0.269040129521949,0.554679092194391,0.441225622779175
"64","Representative","37","CA",0.856949797287151,0.124155363131288,0.131523585461469,0.732794434155864
"65","Representative","38","CA",0.640765845485865,0.338819670583793,0.134823675670397,0.301946174902072
"66","Representative","39","CA",0.619721635997646,0.358420829694159,0.194893398774109,0.261300806303487
"67","Representative","40","CA",0.499227588285717,0.4805319279208,0.485270946084812,0.0186956603649174
"68","Representative","41","CA",0.485713355013491,0.496644823636077,0.439859173233463,-0.0109314686225861
"69","Representative","42","CA",0.717180860252202,0.258925548453964,0.180797850132913,0.458255311798238
"70","Representative","43","CA",0.807888087709448,0.170062649605485,0.069190263288624,0.637825438103963
"71","Representative","44","CA",0.72928631425118,0.247222355005907,0.125258756832566,0.482063959245273
"72","Representative","45","CA",0.521367688895858,0.459527116328039,0.252070065163713,0.0618405725678188
"73","Representative","46","CA",0.641207976398946,0.337143262814142,0.148191166552057,0.304064713584804
"74","Representative","47","CA",0.544740133994009,0.433950776771302,0.50235488320438,0.110789357222707
"75","Representative","48","CA",0.427127416109013,0.550429203754798,0.533005455981081,-0.123301787645785
"76","Representative","49","CA",0.545830218610377,0.431736374783203,0.578529655274246,0.114093843827174
"77","Representative","50","CA",0.653635876096175,0.322648002304079,0.547556273145343,0.330987873792097
"78","Representative","51","CA",0.624636406683353,0.35171751335994,0.456653314886158,0.272918893323412
"79","Representative","52","CA",0.673968649570407,0.305345313832229,0.133779215882562,0.368623335738178
"80","Representative","1","CO",0.795106825829476,0.182166416244472,0.544488537010506,0.612940409585004
"81","Representative","2","CO",0.686712201945299,0.287784604831641,0.760851853904561,0.398927597113658
"82","Representative","3","CO",0.446891628592019,0.529426465985165,0.667253682124894,-0.0825348373931463
"83","Representative","4","CO",0.394755468518565,0.580258834543534,0.75760119923413,-0.18550336602497
"84","Representative","5","CO",0.430829954852427,0.531900536093958,0.656024408560732,-0.101070581241532
"85","Representative","6","CO",0.605842611144838,0.367945888624574,0.558335330984188,0.237896722520264
