"","Candidate","Gender","Race.1","Race.2","Race.3","Incumbent","Incumbent.Challenger","State","Primary.Date","Office","District","Primary.Votes","Primary..","Primary.Outcome","Runoff.Votes","Runoff..","Runoff.Outcome","EMILY.s.List","Justice.Dems","Indivisible","PCCC","Our.Revolution","Sunrise","Sanders","AOC","Party.Committee","Party","X2020.Election.Stance","Trump","Trump.Date","Club.for.Growth","Renew.America","E.PAC","VIEW.PAC","Maggie.s.List","Winning.for.Women","General.Election.Candidate","Gender.Num","White","White.Num","Black","Black.Num","Asian","Asian.Num","Latino","Latino.Num","Middle_Eastern","Middle_Eastern.Num","Native_American","Native_American.Num","Incumbent.Num","index"
"277","Madison Horn","Female","Native American (Cherokee)","White","","No","No","Oklahoma","6/28/22","Senator","N/A","60,691","37%","Made runoff","60929","65%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,0,"277"
"278","Kendra Horn","Female","White",NA,"","No","No","Oklahoma","6/28/22","Senator","N/A","1","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"278"
"279","Adam Martin","Male","Black",NA,"","No","No","Oklahoma","6/28/22","Representative","1","1","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"279"
"280","Naomi Andrews","Female","White",NA,"","No","No","Oklahoma","6/28/22","Representative","2","1","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"280"
"281","Jeremiah A. Ross","Male","White",NA,"","No","No","Oklahoma","6/28/22","Representative","3","1","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"281"
"282","Mary Brannon","Female","White",NA,"","No","No","Oklahoma","6/28/22","Representative","4","1","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"282"
"283","Joshua Harris-Till","Male","Black",NA,"","No","No","Oklahoma","6/28/22","Representative","5","1","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"283"
"284","Rick Edwin Jones","Male","White",NA,"","No","No","Utah","6/28/22","Representative","1","1","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"284"
"285","Nick Mitchell","Male","Black",NA,"","No","No","Utah","6/28/22","Representative","2","1","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"285"
"286","Glenn J. Wright","Male","White",NA,"","No","No","Utah","6/28/22","Representative","3","1","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"286"
"287","Darlene McDonald","Female","Black",NA,"","No","No","Utah","6/28/22","Representative","4","1","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"287"
"288","Chris Van Hollen","Male","White",NA,"","Yes","No","Maryland","7/19/22","Senator","N/A","535,014","81%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"288"
"289","Heather R. Mizeur","Female","White",NA,"","No","No","Maryland","7/19/22","Representative","1","34,549","69%","Won","N/A","N/A","N/A","Yes","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"289"
"290","C.A. Dutch Ruppersberger","Male","White",NA,"","Yes","No","Maryland","7/19/22","Representative","2","62,896","75%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"290"
"291","John Sarbanes","Male","White",NA,"","Yes","No","Maryland","7/19/22","Representative","3","63,790","85%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"291"
"292","Glenn F. Ivey","Male","Black",NA,"","No","No","Maryland","7/19/22","Representative","4","42,791","52%","Won","N/A","N/A","N/A","No","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"292"
"293","Steny Hoyer","Male","White",NA,"","Yes","No","Maryland","7/19/22","Representative","5","68,729","71%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"293"
"294","David J. Trone","Male","White",NA,"","Yes","No","Maryland","7/19/22","Representative","6","44,370","79%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"294"
"295","Kweisi Mfume","Male","Black",NA,"","Yes","No","Maryland","7/19/22","Representative","7","80,118","85%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"295"
"296","Jamie Raskin","Male","White",NA,"","Yes","No","Maryland","7/19/22","Representative","8","109,055","94%","Won","N/A","N/A","N/A","N/A","N/A","N/A","Yes","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"296"
"297","Mark Kelly","Male","White",NA,"","Yes","No","Arizona","8/2/22","Senator","N/A","589,400","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"297"
"298","Jevin D. Hodge","Male","Black",NA,"","No","No","Arizona","8/2/22","Representative","1","46,144","62%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Yes","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"298"
"299","Tom O'Halleran","Male","White",NA,"","Yes","No","Arizona","8/2/22","Representative","2","71,391","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"299"
"300","Ruben Gallego","Male","Latino",NA,"","Yes","No","Arizona","8/2/22","Representative","3","47,972","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,1,"300"
"301","Greg Stanton","Male","White",NA,"","Yes","No","Arizona","8/2/22","Representative","4","61,319","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"301"
"302","Javier Garcia Ramos","Male","Latino",NA,"","No","No","Arizona","8/2/22","Representative","5","50,647","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,0,"302"
"303","Kirsten Engel","Female","White",NA,"","No","No","Arizona","8/2/22","Representative","6","54,060","59%","Won","N/A","N/A","N/A","Yes","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"303"
"304","Raúl Grijalva","Male","Latino (Mexican)",NA,"","Yes","No","Arizona","8/2/22","Representative","7","62,547","100%","Won","N/A","N/A","N/A","N/A","Yes","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,1,"304"
"305","Mark R. Holland","Male","White",NA,"","No","No","Kansas","8/2/22","Senator","N/A","101,429","38%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"305"
"306","James ""Jimmy"" Beard","Male","White",NA,"","No","No","Kansas","8/2/22","Representative","1","42,589","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"306"
"307","Patrick Schmidt","Male","White",NA,"","No","No","Kansas","8/2/22","Representative","2","54,439","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"307"
"308","Sharice Davids","Female","Native American (Ho-Chunk)",NA,"","Yes","No","Kansas","8/2/22","Representative","3","103,945","100%","Won","N/A","N/A","N/A","Yes","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,1,"308"
"309","Bob Hernandez","Male","Latino",NA,"","No","No","Kansas","8/2/22","Representative","4","42,222","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,0,"309"
"310","Bob Lorinser","Male","White",NA,"","No","No","Michigan","8/2/22","Representative","1","67,251","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"310"
"311","Jerry Hilliard","Male","White",NA,"","No","No","Michigan","8/2/22","Representative","2","40,952","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"311"
"312","Hillary Scholten","Female","White",NA,"","No","No","Michigan","8/2/22","Representative","3","59,661","100%","Won","N/A","N/A","N/A","Yes","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Yes","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"312"
"313","Bart Goldberg","Male","White",NA,"","No","No","Michigan","8/2/22","Representative","5","39,971","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"313"
"314","Debbie Dingell","Female","White",NA,"","Yes","No","Michigan","8/2/22","Representative","6","102,859","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"314"
"315","Elissa Slotkin","Female","White",NA,"","Yes","No","Michigan","8/2/22","Representative","7","77,826","100%","Won","N/A","N/A","N/A","Yes","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"315"
"316","Daniel T. Kildee","Male","White",NA,"","Yes","No","Michigan","8/2/22","Representative","8","70,791","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"316"
"317","Brian Jaye","Male","White",NA,"","No","No","Michigan","8/2/22","Representative","9","48,802","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"317"
"318","Carl J. Marlinga","Male","White",NA,"","No","No","Michigan","8/2/22","Representative","10","32,653","48%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"318"
"319","Haley Stevens","Female","White",NA,"","Yes","Yes","Michigan","8/2/22","Representative","11","70,508","60%","Won","N/A","N/A","N/A","Yes","N/A","No","No","No","No","No","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"319"
"320","Rashida Tlaib","Female","Middle Eastern (Palestinian)",NA,"","Yes","No","Michigan","8/2/22","Representative","12","61,635","64%","Won","N/A","N/A","N/A","N/A","Yes","N/A","Yes","Yes","Yes","Yes","Yes","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,1,"320"
"321","Shri Thanedar","Male","Asian (Indian)",NA,"","No","No","Michigan","8/2/22","Representative","13","22,314","28%","Won","N/A","N/A","N/A","No","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,0,"321"
"322","Trudy Busch Valentine","Female","White",NA,"","No","No","Missouri","8/2/22","Senator","N/A","158,957","43%","Won","N/A","N/A","N/A","N/A","N/A","No","No","N/A","N/A","No","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"322"
"323","Cori Bush","Female","Black",NA,"","Yes","No","Missouri","8/2/22","Representative","1","65,326","69%","Won","N/A","N/A","N/A","N/A","Yes","Yes","N/A","Yes","Yes","Yes","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"323"
"324","Trish Gunby","Female","White",NA,"","No","No","Missouri","8/2/22","Representative","2","50,457","85%","Won","N/A","N/A","N/A","N/A","N/A","Yes","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"324"
"325","Bethany Mann","Female","White",NA,"","No","No","Missouri","8/2/22","Representative","3","22,638","62%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"325"
"326","Jack Truman","Male","White",NA,"","No","No","Missouri","8/2/22","Representative","4","25,641","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"326"
"327","Emanuel Cleaver II","Male","Black",NA,"","Yes","No","Missouri","8/2/22","Representative","5","60,399","86%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"327"
"328","Henry Martin","Male","Black",NA,"","No","No","Missouri","8/2/22","Representative","6","13,488","46%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"328"
"329","Kristen Radaker-Sheafer","Female","White",NA,"","No","No","Missouri","8/2/22","Representative","7","13,680","63%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"329"
"330","Randi McCallian","Female","White",NA,"","No","No","Missouri","8/2/22","Representative","8","16,691","100%","Won","N/A","N/A","N/A","N/A","N/A","Yes","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"330"
"331","Patty Murray","Female","White",NA,"","Yes","No","Washington","8/2/22","Senator","N/A","1,002,811","94%","Won","N/A","N/A","N/A","Yes","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"331"
"332","Suzan DelBene","Female","White",NA,"","Yes","No","Washington","8/2/22","Representative","1","102,857","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"332"
"333","Rick Larsen","Male","White",NA,"","Yes","No","Washington","8/2/22","Representative","2","100,631","76%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"333"
"334","Marie Gluesenkamp Perez","Female","White","Latino (Mexican)","","No","No","Washington","8/2/22","Representative","3","68,190","93%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,0,"334"
"335","Doug White","Male","White",NA,"","No","No","Washington","8/2/22","Representative","4","37,760","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"335"
"336","Natasha Hill","Female","Black",NA,"","No","No","Washington","8/2/22","Representative","5","61,851","75%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"336"
"337","Derek Kilmer","Male","White",NA,"","Yes","No","Washington","8/2/22","Representative","6","115,725","84%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"337"
"338","Pramila Jayapal","Female","Asian (Indian)",NA,"","Yes","No","Washington","8/2/22","Representative","7","177,665","100%","Won","N/A","N/A","N/A","N/A","Yes","Yes","Yes","Yes","N/A","Yes","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,1,"338"
"339","Kim Schrier","Female","White",NA,"","Yes","No","Washington","8/2/22","Representative","8","97,700","97%","Won","N/A","N/A","N/A","Yes","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"339"
"340","Adam Smith","Male","White",NA,"","Yes","No","Washington","8/2/22","Representative","9","78,272","78%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"340"
"341","Marilyn Strickland","Female","Black",NA,"","Yes","No","Washington","8/2/22","Representative","10","90,093","96%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"341"
"342","Cameron Parsons","Male","White",NA,"","No","No","Tennessee","8/4/22","Representative","1","6,099","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"342"
"343","Mark Harmon","Male","White",NA,"","No","No","Tennessee","8/4/22","Representative","2","24,879","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"343"
"344","Meg Gorman","Female","White",NA,"","No","No","Tennessee","8/4/22","Representative","3","22,208","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"344"
"345","Wayne Steele","Male","White",NA,"","No","No","Tennessee","8/4/22","Representative","4","11,168","65%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"345"
"346","Heidi Campbell","Female","White",NA,"","No","No","Tennessee","8/4/22","Representative","5","30,830","100%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"346"
"347","Randal Cooper","Male","White",NA,"","No","No","Tennessee","8/4/22","Representative","6","17,332","75%","Won","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"347"
"348","Odessa Kelly","Female","Black",NA,"","No","No","Tennessee","8/4/22","Representative","7","24,854","100%","Won","N/A","N/A","N/A","N/A","Yes","Yes","N/A","N/A","N/A","N/A","N/A","N/A","DEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"348"
